,Chlorophyll-a,Chlorophyll-b,DV chlorophyll-a,Chlorophyllide-a,Phaeophorbide-a,Phaeophytin-a,Chlorophyll C3,chlorophyll c2,Peridinin,19'-Butanoyloxyfucoxanthin,Fucoxanthin,Neoxanthin,Prasinoxanthin,19'-keto-hexanoyloxyfucoxanthin,Violaxanthin,19'-hexanoyloxyfucoxanthin,Astaxanthin,Diadinoxanthin,Dinoxanthin,Antheraxanthin,Alloxanthin,Myxoxanthophyll,Diatoxanthin,Zeaxanthin,Lutein,Canthaxanthin,Gyroxanthin diester,Echinenone,"B,e-carotene","B,B-carotene"
736,-0.00012189288888888756,-6.359999999999871e-05,-9.518666666666852e-05,0.0003186805555555553,0.0002963215555555551,0.0003152333333333332,0.0003856722222222222,-0.00022425922222222262,0.00026625066666666577,0.0004269344444444447,0.00036015655555555597,0.001349499666666668,7.470000000000083e-05,0.0008251439999999976,0.00013219466666666716,-0.000478732222222225,0.00015569155555555605,0.0007935377777777788,0.0007621275555555536,0.0010287054444444495,0.0002777166666666672,0.0006754902222222209,0.00018582544444444588,0.00037185155555555515,0.00023642966666666675,0.00034921422222222145,0.0008041914444444413,0.0002561361111111115,7.031977777777952e-05,0.0009720616666666646
737,-0.000153342,-0.000100747,-0.000129892,0.00044245900000000003,0.00027311400000000003,0.00031414,0.00041681300000000004,-0.000205309,0.00018459900000000003,0.00043462599999999997,0.00030768,0.001370035,8.49e-05,0.000647578,0.00014169999999999997,-0.000505398,0.00018303,0.000802489,0.000560727,0.001086896,0.000290534,0.0006845410000000001,0.000184647,0.00038554800000000004,0.000220416,0.000218336,0.000728118,0.000265473,8.3e-05,0.0009397289999999999
738,-0.00011677700000000099,-6.6390000000001e-05,-0.00014132512500000113,0.0003315792500000001,0.00027647762500000023,0.0003116153749999999,0.00045339787500000005,-0.00027976900000000046,0.00025513399999999996,0.0005116217499999974,0.0003888777499999998,0.0012937197500000007,9.757862499999943e-05,0.0007291487499999994,0.00020557887499999923,-0.00047393762499999995,0.00017237875000000147,0.0008242422499999994,0.0006097564999999994,0.001119718875,0.00029325787500000003,0.0006360485000000016,0.00032500387499999675,0.000382630875,0.00021376425000000022,0.00027930212499999906,0.0008733504999999994,0.0003498728749999986,7.262537500000067e-05,0.000973585375
739,-0.0001364313333333369,-8.704666666667024e-05,-0.0001658266666666706,0.00033002300000000085,0.0002913926666666661,0.0003210326666666651,0.0004458580000000013,-0.0003130736666666654,0.00026502833333333207,0.00040247266666666433,0.0003645843333333355,0.0013184943333333348,8.831233333333091e-05,0.0007226086666666637,0.0001817883333333316,-0.0004814573333333319,0.00021423533333333737,0.000809416999999998,0.0005748406666666677,0.001083775333333338,0.0002819660000000019,0.0006955366666666695,0.00021788866666665996,0.0003971679999999984,0.00023328699999999883,0.00025312533333333114,0.0008500139999999991,0.0002780103333333336,8.610200000000256e-05,0.0009489700000000029
740,-0.000104879,-4.58e-05,-0.00012035200000000002,0.000319043,0.00027946700000000004,0.0003436065,0.00043574049999999995,-0.000292053,0.000246355,0.0004483305,0.0003818005,0.001299512,0.00012192950000000001,0.0007637715000000001,0.000198001,-0.000496382,0.000163502,0.0008111845,0.000643123,0.001072082,0.0002612635,0.0006813485,0.00035243249999999997,0.000388482,0.0002475965,0.00030721300000000003,0.000796171,0.00031609300000000004,3.93e-05,0.0009255735
741,-0.00012259999999999954,-4.1099999999998736e-05,-0.00012710733333333273,0.0003198516666666666,0.00027071333333333414,0.0003379589999999998,0.00048152766666666885,-0.0002856683333333354,0.00025613500000000304,0.00047137166666666756,0.00042694399999999963,0.001295711666666666,0.00012551600000000054,0.0007774030000000012,0.000191727666666667,-0.00046463466666666513,0.00014329199999999788,0.0008068473333333351,0.0006878793333333308,0.0011433146666666673,0.0002796923333333339,0.0006907856666666653,0.0003428549999999976,0.00037938866666666825,0.0002368219999999996,0.0002970433333333315,0.000771429333333336,0.0003801823333333347,7.63666666666694e-05,0.000960665000000001
742,-0.00013007274999999975,-6.784999999999926e-05,-0.00013004687499999985,0.00035419437499999926,0.00028032549999999995,0.00031883250000000035,0.00047700875000000043,-0.00028950250000000025,0.0002489213750000006,0.0005407347499999987,0.0003961716250000005,0.0012569073750000007,0.00013082949999999998,0.0007738482500000002,0.0001790845000000003,-0.0005198727499999986,0.0002140689999999982,0.000765723625000001,0.0006896448749999995,0.0011597418749999997,0.00028862499999999993,0.0007650562499999982,0.00036131624999999925,0.00043539662499999913,0.00016709937500000135,0.00023996462500000087,0.0007572893750000007,0.0002773263750000023,0.0001171432499999996,0.0010006418749999994
743,-0.000114188,-4.93e-05,-0.000156834,0.00045561099999999997,0.000261025,0.000333774,0.00041415800000000003,-0.000389665,0.000291231,0.000429859,0.000409284,0.001318975,9.86e-05,0.000694767,0.000152229,-0.00051966,0.000129076,0.0008652960000000001,0.00065606,0.0010371010000000001,0.00026654,0.0007322510000000001,0.000184933,0.000445762,0.000190434,0.000265011,0.00078038,0.000419736,3.4399999999999996e-05,0.000967338
744,-0.00012162355555555556,-7.083333333333295e-05,-0.00015086966666666486,0.0003476368888888906,0.00025882144444444447,0.00032693744444444486,0.00043818233333333507,-0.0003412582222222221,0.0002677061111111121,0.000483052777777778,0.00033748288888889094,0.0013312654444444403,0.00010443411111110949,0.0007621043333333338,0.00019235555555555554,-0.00048733611111111065,0.00013272244444444194,0.0008356782222222213,0.0006641171111111137,0.0011156991111111096,0.0002865795555555559,0.0007150383333333329,0.00017493144444444053,0.0004799069999999994,0.0002161573333333332,0.0002728438888888885,0.0009234476666666637,0.00023833922222222408,0.00013351677777777637,0.000957797222222223
745,-9.997625000000206e-05,-3.0175000000002837e-05,-7.848812500000207e-05,0.00035953962500000344,0.0002630759999999996,0.000327268500000001,0.0004706613750000014,-0.0002910705000000045,0.0002786647500000015,0.0005110211249999978,0.00037299312500000206,0.0012340463749999984,7.196249999999882e-05,0.0007650497500000012,0.0001735791250000017,-0.00047657300000000005,0.00010584012499999598,0.0007968156250000012,0.0006702211250000061,0.0010815389999999992,0.0002889142500000007,0.0007109883749999992,0.00012109387499999481,0.00042779312500000345,0.0001884395000000023,0.00024542075000000155,0.0008223483750000018,0.00026741812500000216,0.00011062724999999852,0.0009799149999999998
746,-9.393444444444521e-05,-2.3077777777778864e-05,-8.043388888888986e-05,0.00031142344444444475,0.0002676632222222222,0.00032342933333333367,0.0004578375555555558,-0.00027307188888889045,0.0002517482222222222,0.0004895041111111096,0.0003605477777777784,0.0012119614444444432,0.00010774944444444483,0.000764135444444445,0.00015276433333333357,-0.00047810800000000004,0.00017440699999999996,0.000757953333333333,0.0005814480000000005,0.0011313690000000008,0.00025613688888888835,0.0007225973333333333,0.00017631922222222131,0.0003909983333333339,0.0001784464444444452,0.00028394977777777944,0.0008438473333333347,0.00032498166666666904,8.433599999999869e-05,0.0009840394444444445
747,-0.00012855600000000067,-4.0233333333332256e-05,-0.00012937033333333448,0.0003785210000000036,0.0002721630000000004,0.0003384940000000002,0.00045365066666666577,-0.0002460889999999952,0.0002351133333333323,0.0004461223333333336,0.0003962693333333344,0.0012484036666666714,0.00010946099999999936,0.0007494609999999981,0.0001831396666666681,-0.0005463480000000042,0.00012220233333333017,0.0007836933333333359,0.000570274666666665,0.0010935303333333291,0.0002921860000000033,0.0007460466666666683,0.00014597633333333324,0.0003980349999999992,0.000176882666666665,0.0002333593333333268,0.0007594213333333252,0.0003238503333333285,6.193333333333455e-05,0.0010194276666666688
748,-7.728162500000114e-05,-8.787499999999887e-05,-6.499562500000148e-05,0.0003914728750000003,0.00030720499999999936,0.0003437301249999999,0.000491471249999999,-0.00022320887499999967,0.00023328562499999987,0.00042093537500000056,0.0004211493749999997,0.001252881250000001,4.297212500000126e-05,0.0007250372500000002,0.0001732413750000004,-0.0005246087500000012,0.00016419149999999863,0.000708147000000002,0.000605089124999999,0.0010725633749999997,0.00024795950000000143,0.0007233405000000008,0.00014568499999999997,0.00043621849999999913,0.0001533478750000002,0.0002579319999999985,0.0008344939999999972,0.0003906234999999979,0.00010154599999999938,0.0009550636250000016
749,-0.0001,-5.720000000000001e-05,-0.000125262,0.000363955,0.00024076299999999999,0.000346179,0.000618984,-0.000305036,0.00022635,0.000422605,0.000402784,0.001307174,4.02e-05,0.0007695180000000001,0.000210388,-0.0005306719999999999,0.000216757,0.000757851,0.00065773,0.0009847410000000001,0.000325997,0.00077693,0.00014324799999999998,0.000417693,0.000129941,0.00026099900000000004,0.000887858,0.000284071,8.640000000000001e-05,0.0010067960000000001
750,-0.00013953077777777867,-7.124333333333443e-05,-0.0001297196666666691,0.00046469122222222124,0.00026530211111111133,0.0003470497777777768,0.0005072083333333344,-0.00032509288888888695,0.00024305488888888826,0.0005203753333333308,0.00035556711111111065,0.0011981287777777818,5.8122222222222323e-05,0.00071391955555556,0.00019786299999999843,-0.000498163333333335,0.00019193466666666748,0.0007187750000000012,0.0005346903333333367,0.0010380860000000008,0.0002465427777777793,0.0007819517777777787,0.0001930730000000013,0.00036752588888889045,0.00013491888888889195,0.00023098411111111342,0.0008079858888888874,0.00019620188888889065,0.0001385238888888918,0.0009876838888888918
751,-0.0001397056250000023,-7.914687500000212e-05,-0.0001611461250000034,0.00041868375000000176,0.0002795104999999993,0.00032489199999999953,0.000527575125000001,-0.00025792900000000125,0.00022195037500000037,0.0004396192500000008,0.0003580797499999985,0.001255698000000005,6.463749999999965e-05,0.0007805645000000055,0.00014569875000000084,-0.0005278598750000015,0.00021676249999999983,0.0007541014999999998,0.0005928277500000035,0.0010629815000000001,0.000268416000000002,0.0007358033750000067,0.0002133863750000014,0.0003988561250000013,0.00018355812500000346,0.00027351100000000205,0.000777400999999999,0.00026021412499999856,0.00018814787500000295,0.0010272727500000036
752,-0.00011719666666666711,-5.2122222222222476e-05,-9.591244444444431e-05,0.0004060533333333338,0.0002850052222222221,0.0003258803333333332,0.0005365103333333339,-0.00027985511111111225,0.00020250155555555523,0.00045372133333333405,0.00034207488888888783,0.001197642444444445,8.42555555555559e-05,0.0007895575555555581,0.0001651283333333342,-0.0005354435555555564,0.000236790555555556,0.0007235351111111102,0.0006365212222222249,0.0009754273333333311,0.00029193211111111256,0.0006850401111111129,8.940866666666417e-05,0.0003487135555555549,0.0001254733333333334,0.0002592976666666672,0.0007498104444444433,0.00022627655555555403,0.00011764433333333286,0.0009438012222222217
753,-0.0001589974999999987,-7.109999999999949e-05,-8.94000000000001e-05,0.00046631749999999784,0.00027666900000000017,0.0003293037499999996,0.0005419455000000007,-0.00031682224999999995,0.0002219007499999986,0.00043776525000000183,0.0003757067499999968,0.0012292274999999998,0.0001014764999999997,0.0007031535000000082,0.00018237175000000047,-0.0005699757499999997,0.0001771072500000035,0.0007244092499999988,0.0005350435000000089,0.0010635422499999925,0.0003125547500000013,0.0007878419999999977,0.00010876724999999531,0.00033067424999999985,0.00013232899999999977,0.00023045600000000215,0.0007230764999999995,0.00028165774999999515,0.00013921124999999828,0.0009868874999999972
754,-0.00011733555555555717,-1.1064444444446457e-05,-8.335555555555572e-05,0.00038009133333333656,0.00026526522222222255,0.000336215111111111,0.0005581065555555548,-0.0002884078888888898,0.0002126207777777784,0.0005125705555555528,0.00039005677777777806,0.0012253640000000003,7.728911111111194e-05,0.0007423911111111082,0.00022887288888888733,-0.0005644418888888892,0.00011609622222222336,0.0007591949999999992,0.0006472467777777722,0.0010196072222222255,0.0002440868888888908,0.0007673352222222234,0.00017210499999999906,0.00035234055555555493,0.00013699155555555546,0.00021618522222222218,0.0007590595555555544,0.0002491962222222243,4.464955555555894e-05,0.001001823666666667
755,-1.940000000000139e-05,-1.0899999999998385e-05,-0.00011950133333333459,0.00047350666666666404,0.0002702903333333329,0.0003429963333333324,0.0005595293333333333,-0.000394714333333329,0.00023325877777777534,0.0004307713333333354,0.0003929655555555566,0.0011445545555555567,5.776400000000151e-05,0.0006999430000000032,0.00017443811111111045,-0.0005676012222222194,0.00020578788888889093,0.0006612432222222258,0.0004628602222222264,0.0010268516666666675,0.0002633796666666665,0.0007607544444444417,0.00015597955555555346,0.0003829052222222201,0.00012942244444444457,0.00022377166666666742,0.0007787415555555536,0.00031340455555555754,0.0001498826666666666,0.0009873737777777718
756,-5.824999999999926e-05,4.6975000000000945e-05,-0.00013818199999999698,0.0003916127500000005,0.0002605780000000005,0.0003238447500000013,0.0005744610000000023,-0.00027031475000000206,0.0001572450000000001,0.0004835072499999979,0.00044018575000000205,0.0011846264999999993,9.780699999999891e-05,0.0007754492499999966,0.00016019625000000096,-0.0004899105000000018,0.0002541669999999977,0.0007670959999999986,0.0006003557500000006,0.0011097237500000076,0.0002592720000000002,0.0006668839999999991,7.614999999999808e-05,0.00030895124999999907,0.0001483032500000021,0.0002652352500000024,0.0007027562499999985,0.0003722207499999993,0.00012886699999999722,0.0008351395000000051
757,-9.67599999999983e-05,3.4444444444464587e-06,-6.891111111111128e-05,0.0004322981111111101,0.0002646236666666669,0.00035262466666666664,0.0005596444444444465,-0.00034725288888888783,0.0002088543333333318,0.00043562833333333345,0.00043115788888889055,0.0011983774444444437,7.02666666666668e-05,0.0007411933333333322,0.00019010577777777747,-0.0005481018888888882,0.0002059603333333333,0.0007373218888888889,0.0006063410000000001,0.0011666591111111145,0.00029814988888888784,0.0006850508888888877,0.0001438422222222188,0.00032843199999999873,0.00018653144444444466,0.0003100491111111113,0.0007447096666666643,0.0003080635555555571,0.00010544577777777666,0.0009730046666666656
